0.000000000000000000e+00,5.000000000000000104e-03
1.000000000000000021e-03,1.499999999999999944e-02
2.000000000000000042e-03,2.500000000000000139e-02
3.000000000000000062e-03,3.499999999999999639e-02
4.000000000000000083e-03,4.499999999999999833e-02
5.000000000000000104e-03,5.500000000000000028e-02
6.000000000000000125e-03,6.500000000000000222e-02
7.000000000000000146e-03,7.499999999999999722e-02
8.000000000000000167e-03,8.499999999999999223e-02
9.000000000000001055e-03,9.500000000000000111e-02
1.000000000000000021e-02,1.049999999999999961e-01
1.099999999999999936e-02,1.149999999999999911e-01
1.200000000000000025e-02,1.250000000000000000e-01
1.300000000000000114e-02,1.350000000000000089e-01
1.400000000000000029e-02,1.449999999999999900e-01
1.499999999999999944e-02,1.549999999999999989e-01
1.600000000000000033e-02,1.650000000000000078e-01
1.700000000000000122e-02,1.750000000000000167e-01
1.800000000000000211e-02,1.849999999999999978e-01
1.899999999999999953e-02,1.949999999999999789e-01
2.000000000000000042e-02,2.050000000000000155e-01
2.100000000000000130e-02,2.149999999999999967e-01
2.199999999999999872e-02,2.249999999999999778e-01
2.299999999999999961e-02,2.350000000000000144e-01
2.400000000000000050e-02,2.449999999999999956e-01
2.500000000000000139e-02,2.550000000000000044e-01
2.600000000000000228e-02,2.650000000000000133e-01
2.699999999999999969e-02,2.749999999999999667e-01
2.800000000000000058e-02,2.850000000000000311e-01
2.900000000000000147e-02,2.949999999999999845e-01
2.999999999999999889e-02,3.049999999999999933e-01
3.099999999999999978e-02,3.150000000000000022e-01
3.200000000000000067e-02,3.250000000000000111e-01
3.300000000000000155e-02,3.350000000000000200e-01
3.400000000000000244e-02,3.449999999999999734e-01
3.500000000000000333e-02,3.550000000000000377e-01
3.600000000000000422e-02,3.649999999999999911e-01
3.699999999999999817e-02,3.750000000000000000e-01
3.799999999999999906e-02,3.850000000000000089e-01
3.899999999999999994e-02,3.950000000000000178e-01
4.000000000000000083e-02,4.049999999999999711e-01
4.100000000000000172e-02,4.149999999999999800e-01
4.200000000000000261e-02,4.250000000000000444e-01
4.300000000000000350e-02,4.349999999999999423e-01
4.399999999999999745e-02,4.450000000000000067e-01
4.499999999999999833e-02,4.550000000000000155e-01
4.599999999999999922e-02,4.649999999999999689e-01
4.700000000000000011e-02,4.749999999999999778e-01
4.800000000000000100e-02,4.849999999999999867e-01
4.900000000000000189e-02,4.950000000000000511e-01
5.000000000000000278e-02,5.050000000000000044e-01
5.100000000000000366e-02,5.150000000000000133e-01
5.200000000000000455e-02,5.250000000000000222e-01
5.299999999999999850e-02,5.349999999999999201e-01
5.399999999999999939e-02,5.450000000000000400e-01
5.500000000000000028e-02,5.550000000000000488e-01
5.600000000000000117e-02,5.649999999999999467e-01
5.700000000000000205e-02,5.749999999999999556e-01
5.800000000000000294e-02,5.849999999999999645e-01
5.900000000000000383e-02,5.950000000000000844e-01
5.999999999999999778e-02,6.049999999999999822e-01
6.099999999999999867e-02,6.149999999999999911e-01
6.199999999999999956e-02,6.250000000000000000e-01
6.300000000000000044e-02,6.350000000000000089e-01
6.400000000000000133e-02,6.450000000000000178e-01
6.500000000000000222e-02,6.550000000000000266e-01
6.600000000000000311e-02,6.649999999999999245e-01
6.700000000000000400e-02,6.750000000000000444e-01
6.800000000000000488e-02,6.850000000000000533e-01
6.900000000000000577e-02,6.949999999999999512e-01
7.000000000000000666e-02,7.049999999999999600e-01
7.100000000000000755e-02,7.149999999999999689e-01
7.200000000000000844e-02,7.250000000000000888e-01
7.299999999999999545e-02,7.349999999999999867e-01
7.399999999999999634e-02,7.449999999999999956e-01
7.499999999999999722e-02,7.550000000000000044e-01
7.599999999999999811e-02,7.650000000000000133e-01
7.699999999999999900e-02,7.750000000000000222e-01
7.799999999999999989e-02,7.849999999999999201e-01
7.900000000000000078e-02,7.950000000000000400e-01
8.000000000000000167e-02,8.049999999999999378e-01
8.100000000000000255e-02,8.149999999999999467e-01
8.200000000000000344e-02,8.250000000000000666e-01
8.300000000000000433e-02,8.349999999999999645e-01
8.400000000000000522e-02,8.449999999999999734e-01
8.500000000000000611e-02,8.549999999999999822e-01
8.600000000000000699e-02,8.649999999999999911e-01
8.700000000000000788e-02,8.750000000000001110e-01
8.799999999999999489e-02,8.850000000000000089e-01
8.899999999999999578e-02,8.950000000000000178e-01
8.999999999999999667e-02,9.050000000000000266e-01
9.099999999999999756e-02,9.150000000000000355e-01
9.199999999999999845e-02,9.249999999999999334e-01
9.299999999999999933e-02,9.350000000000000533e-01
9.400000000000000022e-02,9.450000000000000622e-01
9.500000000000000111e-02,9.549999999999999600e-01
9.600000000000000200e-02,9.650000000000000799e-01
9.700000000000000289e-02,9.749999999999999778e-01
9.800000000000000377e-02,9.849999999999999867e-01
9.900000000000000466e-02,9.950000000000001066e-01
1.000000000000000056e-01,1.004999999999999893e+00
1.010000000000000064e-01,1.014999999999999902e+00
1.020000000000000073e-01,1.025000000000000133e+00
1.030000000000000082e-01,1.034999999999999920e+00
1.040000000000000091e-01,1.044999999999999929e+00
1.049999999999999961e-01,1.054999999999999938e+00
1.059999999999999970e-01,1.064999999999999947e+00
1.069999999999999979e-01,1.074999999999999956e+00
1.079999999999999988e-01,1.084999999999999964e+00
1.089999999999999997e-01,1.094999999999999973e+00
1.100000000000000006e-01,1.104999999999999982e+00
1.110000000000000014e-01,1.114999999999999991e+00
1.120000000000000023e-01,1.125000000000000000e+00
1.130000000000000032e-01,1.135000000000000009e+00
1.140000000000000041e-01,1.145000000000000018e+00
1.150000000000000050e-01,1.155000000000000027e+00
1.160000000000000059e-01,1.165000000000000036e+00
1.170000000000000068e-01,1.175000000000000044e+00
1.180000000000000077e-01,1.185000000000000053e+00
1.190000000000000085e-01,1.195000000000000062e+00
1.199999999999999956e-01,1.205000000000000071e+00
1.209999999999999964e-01,1.214999999999999858e+00
1.219999999999999973e-01,1.225000000000000089e+00
1.229999999999999982e-01,1.234999999999999876e+00
1.239999999999999991e-01,1.244999999999999885e+00
1.250000000000000000e-01,1.255000000000000115e+00
1.260000000000000009e-01,1.264999999999999902e+00
1.270000000000000018e-01,1.274999999999999911e+00
1.280000000000000027e-01,1.285000000000000142e+00
1.290000000000000036e-01,1.294999999999999929e+00
1.300000000000000044e-01,1.305000000000000160e+00
1.310000000000000053e-01,1.314999999999999947e+00
1.320000000000000062e-01,1.324999999999999956e+00
1.330000000000000071e-01,1.334999999999999964e+00
1.340000000000000080e-01,1.344999999999999973e+00
1.350000000000000089e-01,1.354999999999999982e+00
1.360000000000000098e-01,1.364999999999999991e+00
1.370000000000000107e-01,1.375000000000000000e+00
1.380000000000000115e-01,1.385000000000000009e+00
1.390000000000000124e-01,1.395000000000000018e+00
1.400000000000000133e-01,1.405000000000000027e+00
1.410000000000000142e-01,1.415000000000000036e+00
1.420000000000000151e-01,1.425000000000000044e+00
1.430000000000000160e-01,1.435000000000000053e+00
1.440000000000000169e-01,1.444999999999999840e+00
1.449999999999999900e-01,1.455000000000000071e+00
1.459999999999999909e-01,1.465000000000000080e+00
1.469999999999999918e-01,1.474999999999999867e+00
1.479999999999999927e-01,1.485000000000000098e+00
1.489999999999999936e-01,1.494999999999999885e+00
1.499999999999999944e-01,1.504999999999999893e+00
1.509999999999999953e-01,1.515000000000000124e+00
1.519999999999999962e-01,1.524999999999999911e+00
1.529999999999999971e-01,1.535000000000000142e+00
1.539999999999999980e-01,1.544999999999999929e+00
1.549999999999999989e-01,1.554999999999999938e+00
1.559999999999999998e-01,1.565000000000000169e+00
1.570000000000000007e-01,1.574999999999999956e+00
1.580000000000000016e-01,1.584999999999999964e+00
1.590000000000000024e-01,1.594999999999999973e+00
1.600000000000000033e-01,1.604999999999999760e+00
1.610000000000000042e-01,1.615000000000000213e+00
1.620000000000000051e-01,1.625000000000000000e+00
1.630000000000000060e-01,1.635000000000000009e+00
1.640000000000000069e-01,1.645000000000000018e+00
1.650000000000000078e-01,1.654999999999999805e+00
1.660000000000000087e-01,1.665000000000000258e+00
1.670000000000000095e-01,1.675000000000000044e+00
1.680000000000000104e-01,1.685000000000000053e+00
1.690000000000000113e-01,1.695000000000000062e+00
1.700000000000000122e-01,1.704999999999999849e+00
1.710000000000000131e-01,1.714999999999999858e+00
1.720000000000000140e-01,1.725000000000000089e+00
1.730000000000000149e-01,1.735000000000000098e+00
1.740000000000000158e-01,1.745000000000000107e+00
1.750000000000000167e-01,1.754999999999999893e+00
1.759999999999999898e-01,1.764999999999999902e+00
1.769999999999999907e-01,1.774999999999999911e+00
1.779999999999999916e-01,1.785000000000000142e+00
1.789999999999999925e-01,1.795000000000000151e+00
1.799999999999999933e-01,1.804999999999999938e+00
1.809999999999999942e-01,1.814999999999999947e+00
1.819999999999999951e-01,1.824999999999999956e+00
1.829999999999999960e-01,1.835000000000000187e+00
1.839999999999999969e-01,1.845000000000000195e+00
1.849999999999999978e-01,1.854999999999999982e+00
1.859999999999999987e-01,1.864999999999999991e+00
1.869999999999999996e-01,1.875000000000000000e+00
1.880000000000000004e-01,1.884999999999999787e+00
1.890000000000000013e-01,1.895000000000000240e+00
1.900000000000000022e-01,1.905000000000000027e+00
1.910000000000000031e-01,1.915000000000000036e+00
1.920000000000000040e-01,1.925000000000000044e+00
1.930000000000000049e-01,1.934999999999999831e+00
1.940000000000000058e-01,1.944999999999999840e+00
1.950000000000000067e-01,1.955000000000000071e+00
1.960000000000000075e-01,1.965000000000000080e+00
1.970000000000000084e-01,1.975000000000000089e+00
1.980000000000000093e-01,1.984999999999999876e+00
1.990000000000000102e-01,1.994999999999999885e+00
2.000000000000000111e-01,2.004999999999999893e+00
2.010000000000000120e-01,2.015000000000000124e+00
2.020000000000000129e-01,2.024999999999999911e+00
2.030000000000000138e-01,2.035000000000000142e+00
2.040000000000000147e-01,2.044999999999999929e+00
2.050000000000000155e-01,2.054999999999999716e+00
2.060000000000000164e-01,2.065000000000000391e+00
2.070000000000000173e-01,2.075000000000000178e+00
2.080000000000000182e-01,2.084999999999999964e+00
2.089999999999999913e-01,2.095000000000000195e+00
2.099999999999999922e-01,2.104999999999999982e+00
2.109999999999999931e-01,2.114999999999999769e+00
2.119999999999999940e-01,2.125000000000000000e+00
2.129999999999999949e-01,2.135000000000000231e+00
2.139999999999999958e-01,2.145000000000000018e+00
2.149999999999999967e-01,2.154999999999999805e+00
2.159999999999999976e-01,2.165000000000000036e+00
2.169999999999999984e-01,2.174999999999999822e+00
2.179999999999999993e-01,2.185000000000000053e+00
2.190000000000000002e-01,2.195000000000000284e+00
2.200000000000000011e-01,2.205000000000000071e+00
2.210000000000000020e-01,2.214999999999999858e+00
2.220000000000000029e-01,2.225000000000000089e+00
2.230000000000000038e-01,2.234999999999999876e+00
2.240000000000000047e-01,2.245000000000000107e+00
2.250000000000000056e-01,2.254999999999999893e+00
2.260000000000000064e-01,2.265000000000000124e+00
2.270000000000000073e-01,2.274999999999999911e+00
2.280000000000000082e-01,2.284999999999999698e+00
2.290000000000000091e-01,2.295000000000000373e+00
2.300000000000000100e-01,2.305000000000000160e+00
2.310000000000000109e-01,2.314999999999999947e+00
2.320000000000000118e-01,2.325000000000000178e+00
2.330000000000000127e-01,2.334999999999999964e+00
2.340000000000000135e-01,2.344999999999999751e+00
2.350000000000000144e-01,2.354999999999999982e+00
2.360000000000000153e-01,2.365000000000000213e+00
2.370000000000000162e-01,2.375000000000000000e+00
2.380000000000000171e-01,2.384999999999999787e+00
2.390000000000000180e-01,2.395000000000000018e+00
2.399999999999999911e-01,2.404999999999999805e+00
2.409999999999999920e-01,2.415000000000000036e+00
2.419999999999999929e-01,2.425000000000000266e+00
2.429999999999999938e-01,2.435000000000000053e+00
2.439999999999999947e-01,2.444999999999999840e+00
2.449999999999999956e-01,2.455000000000000071e+00
2.459999999999999964e-01,2.464999999999999858e+00
2.469999999999999973e-01,2.475000000000000089e+00
2.479999999999999982e-01,2.484999999999999876e+00
2.489999999999999991e-01,2.495000000000000107e+00
2.500000000000000000e-01,2.504999999999999893e+00
2.510000000000000009e-01,2.514999999999999680e+00
2.520000000000000018e-01,2.525000000000000355e+00
2.530000000000000027e-01,2.535000000000000142e+00
2.540000000000000036e-01,2.544999999999999929e+00
2.550000000000000044e-01,2.555000000000000160e+00
2.560000000000000053e-01,2.564999999999999947e+00
2.570000000000000062e-01,2.574999999999999734e+00
2.580000000000000071e-01,2.584999999999999964e+00
2.590000000000000080e-01,2.595000000000000195e+00
2.600000000000000089e-01,2.604999999999999982e+00
2.610000000000000098e-01,2.614999999999999769e+00
2.620000000000000107e-01,2.625000000000000000e+00
2.630000000000000115e-01,2.634999999999999787e+00
2.640000000000000124e-01,2.645000000000000018e+00
2.650000000000000133e-01,2.655000000000000249e+00
2.660000000000000142e-01,2.665000000000000036e+00
2.670000000000000151e-01,2.674999999999999822e+00
2.680000000000000160e-01,2.685000000000000053e+00
2.690000000000000169e-01,2.695000000000000284e+00
2.700000000000000178e-01,2.705000000000000071e+00
2.710000000000000187e-01,2.714999999999999858e+00
2.720000000000000195e-01,2.725000000000000089e+00
2.730000000000000204e-01,2.734999999999999876e+00
2.740000000000000213e-01,2.744999999999999662e+00
2.750000000000000222e-01,2.755000000000000338e+00
2.760000000000000231e-01,2.765000000000000124e+00
2.770000000000000240e-01,2.774999999999999911e+00
2.780000000000000249e-01,2.785000000000000142e+00
2.790000000000000258e-01,2.794999999999999929e+00
2.800000000000000266e-01,2.804999999999999716e+00
2.810000000000000275e-01,2.814999999999999947e+00
2.820000000000000284e-01,2.825000000000000178e+00
2.830000000000000293e-01,2.834999999999999964e+00
2.840000000000000302e-01,2.844999999999999751e+00
2.850000000000000311e-01,2.854999999999999982e+00
2.860000000000000320e-01,2.864999999999999769e+00
2.870000000000000329e-01,2.875000000000000000e+00
2.880000000000000338e-01,2.885000000000000231e+00
2.889999999999999791e-01,2.895000000000000018e+00
2.899999999999999800e-01,2.904999999999999805e+00
2.909999999999999809e-01,2.915000000000000036e+00
2.919999999999999818e-01,2.925000000000000266e+00
2.929999999999999827e-01,2.935000000000000053e+00
2.939999999999999836e-01,2.944999999999999840e+00
2.949999999999999845e-01,2.955000000000000071e+00
2.959999999999999853e-01,2.964999999999999858e+00
2.969999999999999862e-01,2.974999999999999645e+00
2.979999999999999871e-01,2.985000000000000320e+00
2.989999999999999880e-01,2.995000000000000107e+00
2.999999999999999889e-01,3.004999999999999893e+00
3.009999999999999898e-01,3.015000000000000124e+00
3.019999999999999907e-01,3.024999999999999911e+00
3.029999999999999916e-01,3.034999999999999698e+00
3.039999999999999925e-01,3.044999999999999929e+00
3.049999999999999933e-01,3.055000000000000160e+00
3.059999999999999942e-01,3.064999999999999947e+00
3.069999999999999951e-01,3.075000000000000178e+00
3.079999999999999960e-01,3.084999999999999964e+00
3.089999999999999969e-01,3.094999999999999751e+00
3.099999999999999978e-01,3.104999999999999982e+00
3.109999999999999987e-01,3.115000000000000213e+00
3.119999999999999996e-01,3.125000000000000000e+00
3.130000000000000004e-01,3.135000000000000231e+00
3.140000000000000013e-01,3.145000000000000018e+00
3.150000000000000022e-01,3.155000000000000249e+00
3.160000000000000031e-01,3.164999999999999591e+00
3.170000000000000040e-01,3.174999999999999822e+00
3.180000000000000049e-01,3.185000000000000497e+00
3.190000000000000058e-01,3.194999999999999840e+00
3.200000000000000067e-01,3.205000000000000071e+00
3.210000000000000075e-01,3.214999999999999858e+00
3.220000000000000084e-01,3.225000000000000089e+00
3.230000000000000093e-01,3.234999999999999876e+00
3.240000000000000102e-01,3.245000000000000107e+00
3.250000000000000111e-01,3.255000000000000338e+00
3.260000000000000120e-01,3.264999999999999680e+00
3.270000000000000129e-01,3.275000000000000355e+00
3.280000000000000138e-01,3.284999999999999698e+00
3.290000000000000147e-01,3.294999999999999929e+00
3.300000000000000155e-01,3.305000000000000160e+00
3.310000000000000164e-01,3.314999999999999947e+00
3.320000000000000173e-01,3.325000000000000178e+00
3.330000000000000182e-01,3.334999999999999964e+00
3.340000000000000191e-01,3.345000000000000195e+00
3.350000000000000200e-01,3.355000000000000426e+00
3.360000000000000209e-01,3.364999999999999769e+00
3.370000000000000218e-01,3.375000000000000000e+00
3.380000000000000226e-01,3.384999999999999787e+00
3.390000000000000235e-01,3.395000000000000018e+00
3.400000000000000244e-01,3.404999999999999805e+00
