0.000000000000000000e+00,1.000000000000000000e+04,-7.553465562940057942e-02
2.000000000000000000e+00,1.000000000000000000e+04,-1.845897498442550244e-01
4.000000000000000000e+00,1.000000000000000000e+04,2.026483491639327894e-01
6.000000000000000000e+00,1.000000000000000000e+04,1.942450009730150029e-01
8.000000000000000000e+00,1.000000000000000000e+04,4.275874875817800014e-01
1.000000000000000000e+01,1.000000000000000000e+04,6.877874038997360273e-01
1.200000000000000000e+01,1.000000000000000000e+04,-7.315973123518110244e-01
1.400000000000000000e+01,1.000000000000000000e+04,-3.519720157562105101e-01
1.600000000000000000e+01,1.000000000000000000e+04,-4.642954182162346566e-01
1.800000000000000000e+01,1.000000000000000000e+04,-4.235078471126542399e-02
2.000000000000000000e+01,1.000000000000000000e+04,3.724817821498714321e-01
2.200000000000000000e+01,1.000000000000000000e+04,-1.090132226537217502e-01
2.400000000000000000e+01,1.000000000000000000e+04,2.088534880853289422e-01
2.600000000000000000e+01,1.000000000000000000e+04,-3.077580278327208263e-01
2.800000000000000000e+01,1.000000000000000000e+04,-1.079988969642194513e-01
3.000000000000000000e+01,1.000000000000000000e+04,7.812219218982389135e-01
3.200000000000000000e+01,1.000000000000000000e+04,-4.577178583079239416e-01
3.400000000000000000e+01,1.000000000000000000e+04,4.494246994901670428e-02
3.600000000000000000e+01,1.000000000000000000e+04,-5.079846941220870216e-01
3.800000000000000000e+01,1.000000000000000000e+04,-2.966565572174736376e-01
4.000000000000000000e+01,1.000000000000000000e+04,4.925468146872625241e-01
4.200000000000000000e+01,1.000000000000000000e+04,-2.964244214519707876e-01
4.400000000000000000e+01,1.000000000000000000e+04,7.363380988575151109e-01
4.600000000000000000e+01,1.000000000000000000e+04,5.195311158974661447e-01
4.800000000000000000e+01,1.000000000000000000e+04,-2.989032037354987237e-01
5.000000000000000000e+01,1.000000000000000000e+04,-6.716377134458051401e-01
5.200000000000000000e+01,1.000000000000000000e+04,8.434882302305831692e-01
5.400000000000000000e+01,1.000000000000000000e+04,5.237758197412748506e-01
5.600000000000000000e+01,1.000000000000000000e+04,-6.456112483545077829e-01
5.800000000000000000e+01,1.000000000000000000e+04,1.056463014990697724e+00
6.000000000000000000e+01,1.000000000000000000e+04,8.178233315952571081e-02
6.200000000000000000e+01,1.000000000000000000e+04,-1.006437137226878498e-01
6.400000000000000000e+01,1.000000000000000000e+04,-7.520709875171234238e-01
6.600000000000000000e+01,1.000000000000000000e+04,1.574700980765458280e-01
6.800000000000000000e+01,1.000000000000000000e+04,3.178962543176572231e-01
7.000000000000000000e+01,1.000000000000000000e+04,2.181020889549301900e-01
7.200000000000000000e+01,1.000000000000000000e+04,-4.068006898644777047e-01
7.400000000000000000e+01,1.000000000000000000e+04,9.675995608730743325e-02
7.600000000000000000e+01,1.000000000000000000e+04,-3.181704352955765369e-01
7.800000000000000000e+01,1.000000000000000000e+04,6.355322688894405880e-01
8.000000000000000000e+01,1.000000000000000000e+04,8.887655859113058332e-02
8.200000000000000000e+01,1.000000000000000000e+04,1.240058116918112130e-01
8.400000000000000000e+01,1.000000000000000000e+04,9.782695467958797686e-02
8.600000000000000000e+01,1.000000000000000000e+04,-6.572912126324785831e-01
8.800000000000000000e+01,1.000000000000000000e+04,-5.610562432656721749e-02
9.000000000000000000e+01,1.000000000000000000e+04,5.527884968980211200e-01
9.200000000000000000e+01,1.000000000000000000e+04,-1.521761941933018614e-01
9.400000000000000000e+01,1.000000000000000000e+04,2.723243501617144124e-01
9.600000000000000000e+01,1.000000000000000000e+04,-5.904001440578315885e-01
9.800000000000000000e+01,1.000000000000000000e+04,-7.358654337047022542e-01
1.000000000000000000e+02,1.000000000000000000e+04,-1.209625446908613178e-01
1.020000000000000000e+02,1.000000000000000000e+04,2.587054791668606524e-01
1.040000000000000000e+02,1.000000000000000000e+04,7.429935663204808582e-01
1.060000000000000000e+02,1.000000000000000000e+04,-2.359024689326567059e-01
1.080000000000000000e+02,1.000000000000000000e+04,-3.922665123773551588e-01
1.100000000000000000e+02,1.000000000000000000e+04,9.303344801341101311e-01
1.120000000000000000e+02,1.000000000000000000e+04,-7.934020347777829274e-01
