0.000000000000000000e+00,1.000000000000000000e+04,-4.884895522493543085e-01
2.000000000000000000e+00,1.000000000000000000e+04,-7.741016255457260353e-01
4.000000000000000000e+00,1.000000000000000000e+04,-1.367611143034438204e+00
6.000000000000000000e+00,1.000000000000000000e+04,9.572886808002277759e-01
8.000000000000000000e+00,1.000000000000000000e+04,-7.444384909092589542e-01
1.000000000000000000e+01,1.000000000000000000e+04,2.575462990461474533e-01
1.200000000000000000e+01,1.000000000000000000e+04,7.563012799681209097e-01
1.400000000000000000e+01,1.000000000000000000e+04,-6.091086142780772761e-01
1.600000000000000000e+01,1.000000000000000000e+04,1.399194730877722503e-01
1.800000000000000000e+01,1.000000000000000000e+04,-3.099063469439023444e-01
2.000000000000000000e+01,1.000000000000000000e+04,-6.364653821078978257e-01
2.200000000000000000e+01,1.000000000000000000e+04,3.938880658622649911e-01
2.400000000000000000e+01,1.000000000000000000e+04,-1.720923468239189402e-01
2.600000000000000000e+01,1.000000000000000000e+04,1.949740613600325079e-01
2.800000000000000000e+01,1.000000000000000000e+04,-4.189725466465737957e-01
3.000000000000000000e+01,1.000000000000000000e+04,4.341701490650994033e-02
3.200000000000000000e+01,1.000000000000000000e+04,1.696698110547543714e-01
3.400000000000000000e+01,1.000000000000000000e+04,2.242578129764444261e-01
3.600000000000000000e+01,1.000000000000000000e+04,9.525309080439861575e-02
3.800000000000000000e+01,1.000000000000000000e+04,2.977411833729735613e-01
4.000000000000000000e+01,1.000000000000000000e+04,-8.815192213674504229e-01
4.200000000000000000e+01,1.000000000000000000e+04,5.664068035325735967e-02
4.400000000000000000e+01,1.000000000000000000e+04,6.118758105555353877e-02
4.600000000000000000e+01,1.000000000000000000e+04,2.102592714921932560e-01
4.800000000000000000e+01,1.000000000000000000e+04,8.850689542238309171e-01
5.000000000000000000e+01,1.000000000000000000e+04,-2.626280311634858755e-01
5.200000000000000000e+01,1.000000000000000000e+04,-1.263877018267758612e-01
5.400000000000000000e+01,1.000000000000000000e+04,2.157204755435019883e-01
5.600000000000000000e+01,1.000000000000000000e+04,4.252806836152527858e-01
5.800000000000000000e+01,1.000000000000000000e+04,-4.331074550708687854e-01
6.000000000000000000e+01,1.000000000000000000e+04,1.126502071577260150e-01
6.200000000000000000e+01,1.000000000000000000e+04,-7.187179771365987957e-01
6.400000000000000000e+01,1.000000000000000000e+04,4.089907558395119436e-01
6.600000000000000000e+01,1.000000000000000000e+04,-3.559017559251899110e-01
6.800000000000000000e+01,1.000000000000000000e+04,5.535180177595909745e-01
7.000000000000000000e+01,1.000000000000000000e+04,5.941146377271562251e-01
7.200000000000000000e+01,1.000000000000000000e+04,-1.657456709001063011e+00
7.400000000000000000e+01,1.000000000000000000e+04,-2.250844996710229806e-01
7.600000000000000000e+01,1.000000000000000000e+04,4.216826820133533493e-01
7.800000000000000000e+01,1.000000000000000000e+04,-3.056883548834382625e-01
8.000000000000000000e+01,1.000000000000000000e+04,-5.054778973354099314e-01
8.200000000000000000e+01,1.000000000000000000e+04,5.510392693024008803e-01
8.400000000000000000e+01,1.000000000000000000e+04,-8.724978146149855451e-01
8.600000000000000000e+01,1.000000000000000000e+04,7.811844826545371046e-01
8.800000000000000000e+01,1.000000000000000000e+04,5.248302644008296935e-01
9.000000000000000000e+01,1.000000000000000000e+04,-4.272818094379360332e-02
9.200000000000000000e+01,1.000000000000000000e+04,-2.394341497644993794e-02
9.400000000000000000e+01,1.000000000000000000e+04,2.281141507308687977e-01
9.600000000000000000e+01,1.000000000000000000e+04,1.725708314460074055e-01
9.800000000000000000e+01,1.000000000000000000e+04,-2.323246948273002266e-01
1.000000000000000000e+02,1.000000000000000000e+04,4.930457238819793142e-01
1.020000000000000000e+02,1.000000000000000000e+04,-1.291569673428849541e-01
1.040000000000000000e+02,1.000000000000000000e+04,-2.154986451340839271e-01
1.060000000000000000e+02,1.000000000000000000e+04,-1.977510303277873194e-01
1.080000000000000000e+02,1.000000000000000000e+04,3.976573331764043928e-01
1.100000000000000000e+02,1.000000000000000000e+04,-6.529412794523546948e-01
1.120000000000000000e+02,1.000000000000000000e+04,3.001112427510428948e-01
1.140000000000000000e+02,1.000000000000000000e+04,3.820730393820863657e-01
1.160000000000000000e+02,1.000000000000000000e+04,1.386925502694196011e+00
1.180000000000000000e+02,1.000000000000000000e+04,2.631257503124688132e-02
